Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
bctg00000000_np1212	3556785	3556786	2	0.5	+
bctg00000000_np1212	3556787	3556788	4	1	-
bctg00000000_np1212	3557028	3557029	2	0.5	+
bctg00000000_np1212	3557030	3557031	4	1	-
bctg00000000_np1212	3557376	3557377	2	0.5	+
bctg00000000_np1212	3557378	3557379	4	1	-
bctg00000000_np1212	3557718	3557719	2	0.5	+
bctg00000000_np1212	3557720	3557721	2	1	-
bctg00000000_np1212	3558193	3558194	1	1	+
bctg00000000_np1212	3558195	3558196	5	1	-
bctg00000000_np1212	3558223	3558224	2	1	+
bctg00000000_np1212	3558225	3558226	1	1	-
bctg00000000_np1212	3558572	3558573	2	1	+
bctg00000000_np1212	3558574	3558575	4	1	-
bctg00000000_np1212	3558631	3558632	1	1	+
bctg00000000_np1212	3558633	3558634	2	1	-
bctg00000000_np1212	3558992	3558993	1	1	+
bctg00000000_np1212	3558994	3558995	5	1	-
bctg00000000_np1212	3559272	3559273	1	1	+
bctg00000000_np1212	3559274	3559275	5	1	-
bctg00000000_np1212	3559648	3559649	3	1	-
bctg00000000_np1212	3561501	3561502	2	1	+
bctg00000000_np1212	3561503	3561504	4	0.75	-
bctg00000000_np1212	3561708	3561709	2	1	+
bctg00000000_np1212	3561710	3561711	5	1	-
bctg00000000_np1212	3562475	3562476	4	1	-
bctg00000000_np1212	3562527	3562528	1	1	+
bctg00000000_np1212	3562529	3562530	4	1	-
bctg00000000_np1212	3562898	3562899	1	1	+
bctg00000000_np1212	3562900	3562901	3	1	-
bctg00000000_np1212	3562982	3562983	1	1	+
bctg00000000_np1212	3562984	3562985	4	1	-
bctg00000000_np1212	3563247	3563248	1	1	+
bctg00000000_np1212	3563249	3563250	2	1	-
bctg00000000_np1212	3563297	3563298	1	1	+
bctg00000000_np1212	3563299	3563300	2	1	-
bctg00000000_np1212	3563850	3563851	1	1	+
bctg00000000_np1212	3563852	3563853	3	1	-
bctg00000000_np1212	3565383	3565384	2	1	+
bctg00000000_np1212	3565385	3565386	5	1	-
bctg00000000_np1212	3566611	3566612	2	1	+
bctg00000000_np1212	3566613	3566614	4	1	-
bctg00000000_np1212	3566730	3566731	3	1	+
bctg00000000_np1212	3566732	3566733	4	1	-
bctg00000000_np1212	3566976	3566977	3	1	+
bctg00000000_np1212	3566978	3566979	4	1	-
bctg00000000_np1212	3567306	3567307	2	1	+
bctg00000000_np1212	3567308	3567309	3	1	-
bctg00000000_np1212	3567340	3567341	2	1	+
bctg00000000_np1212	3567342	3567343	4	0.5	-
bctg00000000_np1212	3567384	3567385	2	0.5	+
bctg00000000_np1212	3567386	3567387	4	1	-
bctg00000000_np1212	3567678	3567679	2	1	+
bctg00000000_np1212	3567680	3567681	5	0.6	-
bctg00000000_np1212	3567740	3567741	1	0	+
bctg00000000_np1212	3567742	3567743	3	0.6667	-
bctg00000000_np1212	3567849	3567850	2	1	+
bctg00000000_np1212	3567851	3567852	5	1	-
bctg00000000_np1212	3568725	3568726	3	1	+
bctg00000000_np1212	3568727	3568728	4	1	-
bctg00000000_np1212	3569058	3569059	2	1	+
bctg00000000_np1212	3569060	3569061	2	0.5	-
bctg00000000_np1212	3569396	3569397	3	1	+
bctg00000000_np1212	3569398	3569399	4	0.5	-
bctg00000000_np1212	3569802	3569803	2	1	+
bctg00000000_np1212	3569804	3569805	4	1	-
bctg00000000_np1212	3569883	3569884	3	1	+
bctg00000000_np1212	3569885	3569886	3	1	-
bctg00000000_np1212	3570097	3570098	2	1	+
bctg00000000_np1212	3570099	3570100	4	1	-
bctg00000000_np1212	3570847	3570848	2	0.5	+
bctg00000000_np1212	3570849	3570850	6	1	-
bctg00000000_np1212	3570973	3570974	1	1	+
bctg00000000_np1212	3570975	3570976	5	1	-
bctg00000000_np1212	3571593	3571594	4	1	+
bctg00000000_np1212	3571595	3571596	5	1	-
bctg00000000_np1212	3571952	3571953	4	0.5	+
bctg00000000_np1212	3571954	3571955	5	1	-
bctg00000000_np1212	3572058	3572059	5	1	+
bctg00000000_np1212	3572060	3572061	5	1	-
bctg00000000_np1212	3572924	3572925	4	1	+
bctg00000000_np1212	3572926	3572927	5	1	-
bctg00000000_np1212	3574045	3574046	3	1	+
bctg00000000_np1212	3574047	3574048	4	1	-
bctg00000000_np1212	3574318	3574319	4	1	+
bctg00000000_np1212	3574320	3574321	4	1	-
bctg00000000_np1212	3574644	3574645	4	1	+
bctg00000000_np1212	3574646	3574647	1	1	-
bctg00000000_np1212	3574666	3574667	3	0.6667	+
bctg00000000_np1212	3574668	3574669	4	1	-
bctg00000000_np1212	3575963	3575964	3	1	+
bctg00000000_np1212	3575965	3575966	2	1	-
bctg00000000_np1212	3576002	3576003	4	1	+
bctg00000000_np1212	3576004	3576005	1	1	-
bctg00000000_np1212	3576146	3576147	2	1	+
bctg00000000_np1212	3576148	3576149	4	1	-
bctg00000000_np1212	3577637	3577638	5	0.8	+
bctg00000000_np1212	3577639	3577640	3	0.3333	-
bctg00000000_np1212	3578705	3578706	4	1	+
bctg00000000_np1212	3578707	3578708	3	1	-
bctg00000000_np1212	3579560	3579561	4	1	+
bctg00000000_np1212	3579562	3579563	2	1	-
bctg00000000_np1212	3580642	3580643	5	1	+
bctg00000000_np1212	3580644	3580645	1	1	-
bctg00000000_np1212	3580768	3580769	5	1	+
bctg00000000_np1212	3580770	3580771	2	1	-
bctg00000000_np1212	3581148	3581149	4	1	+
bctg00000000_np1212	3581150	3581151	2	0.5	-
bctg00000000_np1212	3581441	3581442	5	1	+
bctg00000000_np1212	3581443	3581444	2	1	-
bctg00000000_np1212	3582163	3582164	3	1	+
bctg00000000_np1212	3582165	3582166	3	1	-
bctg00000000_np1212	3582624	3582625	7	1	+
bctg00000000_np1212	3582626	3582627	3	1	-
bctg00000000_np1212	3582916	3582917	5	0.8	+
bctg00000000_np1212	3582918	3582919	3	1	-
bctg00000000_np1212	3583601	3583602	5	1	+
bctg00000000_np1212	3583603	3583604	3	1	-
bctg00000000_np1212	3584585	3584586	4	1	+
bctg00000000_np1212	3584587	3584588	1	1	-
bctg00000000_np1212	3584682	3584683	3	1	+
bctg00000000_np1212	3584684	3584685	1	1	-
bctg00000000_np1212	3584796	3584797	5	1	+
bctg00000000_np1212	3584798	3584799	1	1	-
bctg00000000_np1212	3586955	3586956	3	1	+
bctg00000000_np1212	3586957	3586958	1	1	-
bctg00000000_np1212	3586999	3587000	3	1	+
bctg00000000_np1212	3587001	3587002	2	1	-
bctg00000000_np1212	3587377	3587378	3	1	+
bctg00000000_np1212	3587379	3587380	2	0.5	-
bctg00000000_np1212	3587677	3587678	2	0.5	+
bctg00000000_np1212	3587679	3587680	2	0.5	-
bctg00000000_np1212	3587899	3587900	1	0	+
bctg00000000_np1212	3587901	3587902	1	1	-
bctg00000000_np1212	3588301	3588302	3	0.6667	+
bctg00000000_np1212	3588303	3588304	1	1	-
bctg00000000_np1212	3588458	3588459	2	1	+
bctg00000000_np1212	3588460	3588461	2	1	-
bctg00000000_np1212	3590512	3590513	1	1	+
bctg00000000_np1212	3590514	3590515	1	1	-
bctg00000000_np1212	3590910	3590911	2	1	+
bctg00000000_np1212	3590912	3590913	2	1	-
bctg00000000_np1212	3592176	3592177	3	1	-
bctg00000000_np1212	3592795	3592796	2	0.5	+
bctg00000000_np1212	3592797	3592798	2	0	-
bctg00000000_np1212	3593643	3593644	1	0	+
bctg00000000_np1212	3593645	3593646	1	1	-
bctg00000000_np1212	3593852	3593853	1	1	+
bctg00000000_np1212	3593854	3593855	1	1	-
bctg00000000_np1212	3593903	3593904	2	1	+
bctg00000000_np1212	3593905	3593906	3	0.6667	-
bctg00000000_np1212	3593929	3593930	3	1	+
bctg00000000_np1212	3593931	3593932	3	1	-
bctg00000000_np1212	3594523	3594524	3	0.3333	+
bctg00000000_np1212	3594525	3594526	2	0.5	-
bctg00000000_np1212	3595084	3595085	3	1	+
bctg00000000_np1212	3595086	3595087	3	0.3333	-
bctg00000000_np1212	3595321	3595322	4	0.75	+
bctg00000000_np1212	3595323	3595324	3	1	-
bctg00000000_np1212	3595361	3595362	4	1	+
bctg00000000_np1212	3595363	3595364	3	1	-
bctg00000000_np1212	3595792	3595793	2	1	+
bctg00000000_np1212	3595794	3595795	3	1	-
bctg00000000_np1212	3596257	3596258	4	0.75	+
bctg00000000_np1212	3596259	3596260	2	0.5	-
bctg00000000_np1212	3596353	3596354	3	0.3333	+
bctg00000000_np1212	3596355	3596356	1	1	-
bctg00000000_np1212	3596532	3596533	4	1	+
bctg00000000_np1212	3596534	3596535	1	1	-
bctg00000000_np1212	3597635	3597636	3	1	+
bctg00000000_np1212	3597637	3597638	1	1	-
bctg00000000_np1212	3597649	3597650	3	1	+
bctg00000000_np1212	3597651	3597652	1	1	-
bctg00000000_np1212	3597911	3597912	3	1	+
bctg00000000_np1212	3597913	3597914	1	1	-
bctg00000000_np1212	3598052	3598053	3	0.6667	+
bctg00000000_np1212	3598054	3598055	1	0	-
bctg00000000_np1212	3598166	3598167	1	1	+
bctg00000000_np1212	3598168	3598169	1	0	-
bctg00000000_np1212	3598577	3598578	3	1	+
bctg00000000_np1212	3598579	3598580	1	1	-
bctg00000000_np1212	3599382	3599383	2	1	+
bctg00000000_np1212	3599384	3599385	1	1	-
bctg00000000_np1212	3599757	3599758	3	1	+
bctg00000000_np1212	3599759	3599760	1	1	-
bctg00000000_np1212	3599814	3599815	3	1	+
bctg00000000_np1212	3599816	3599817	1	1	-
bctg00000000_np1212	3599919	3599920	4	1	+
bctg00000000_np1212	3599921	3599922	1	1	-
bctg00000000_np1212	3600210	3600211	4	0	+
bctg00000000_np1212	3600212	3600213	1	0	-
bctg00000000_np1212	3600514	3600515	3	1	+
bctg00000000_np1212	3600516	3600517	1	1	-
bctg00000000_np1212	3600615	3600616	3	0.6667	+
bctg00000000_np1212	3600705	3600706	4	1	+
bctg00000000_np1212	3600707	3600708	2	1	-
bctg00000000_np1212	3600767	3600768	3	0.6667	+
bctg00000000_np1212	3600769	3600770	1	1	-
bctg00000000_np1212	3601026	3601027	4	0.75	+
bctg00000000_np1212	3601028	3601029	2	1	-
bctg00000000_np1212	3602862	3602863	2	1	+
bctg00000000_np1212	3602864	3602865	3	1	-
bctg00000000_np1212	3602968	3602969	2	1	+
bctg00000000_np1212	3602970	3602971	3	1	-
bctg00000000_np1212	3603262	3603263	3	1	+
bctg00000000_np1212	3603264	3603265	3	1	-
bctg00000000_np1212	3603343	3603344	3	0.6667	+
bctg00000000_np1212	3603345	3603346	3	1	-
bctg00000000_np1212	3603482	3603483	1	1	+
bctg00000000_np1212	3603484	3603485	2	1	-
bctg00000000_np1212	3603561	3603562	3	0.6667	+
bctg00000000_np1212	3603563	3603564	1	1	-
bctg00000000_np1212	3603718	3603719	3	0.6667	+
bctg00000000_np1212	3603720	3603721	2	1	-
bctg00000000_np1212	3604012	3604013	3	0.6667	+
bctg00000000_np1212	3604014	3604015	3	1	-
bctg00000000_np1212	3604172	3604173	3	0.6667	+
bctg00000000_np1212	3604174	3604175	2	1	-
bctg00000000_np1212	3604367	3604368	3	1	+
bctg00000000_np1212	3604369	3604370	3	1	-
bctg00000000_np1212	3604963	3604964	2	1	+
bctg00000000_np1212	3604965	3604966	3	1	-
bctg00000000_np1212	3605020	3605021	1	1	+
bctg00000000_np1212	3605022	3605023	3	1	-
bctg00000000_np1212	3605554	3605555	2	1	+
bctg00000000_np1212	3605556	3605557	2	1	-
bctg00000000_np1212	3605646	3605647	3	0.6667	+
bctg00000000_np1212	3605648	3605649	1	1	-
bctg00000000_np1212	3605898	3605899	3	1	+
bctg00000000_np1212	3605900	3605901	2	1	-
bctg00000000_np1212	3606607	3606608	2	1	+
bctg00000000_np1212	3606609	3606610	1	1	-
bctg00000000_np1212	3606885	3606886	2	1	+
bctg00000000_np1212	3606887	3606888	1	1	-
bctg00000000_np1212	3606961	3606962	2	1	+
bctg00000000_np1212	3606963	3606964	1	1	-
bctg00000000_np1212	3607106	3607107	2	1	+
bctg00000000_np1212	3607108	3607109	1	1	-
bctg00000000_np1212	3607133	3607134	2	1	+
bctg00000000_np1212	3607530	3607531	2	1	+
bctg00000000_np1212	3607532	3607533	1	1	-
bctg00000000_np1212	3607702	3607703	2	0.5	+
bctg00000000_np1212	3607704	3607705	2	1	-
bctg00000000_np1212	3607824	3607825	2	1	+
bctg00000000_np1212	3607826	3607827	2	1	-
bctg00000000_np1212	3608355	3608356	2	1	+
bctg00000000_np1212	3608357	3608358	2	1	-
bctg00000000_np1212	3608371	3608372	1	1	+
bctg00000000_np1212	3608373	3608374	2	0.5	-
bctg00000000_np1212	3609041	3609042	3	1	+
bctg00000000_np1212	3609043	3609044	3	0.6667	-
bctg00000000_np1212	3609062	3609063	3	1	+
bctg00000000_np1212	3609064	3609065	2	1	-
bctg00000000_np1212	3609080	3609081	3	1	+
bctg00000000_np1212	3609082	3609083	2	1	-
bctg00000000_np1212	3609771	3609772	3	1	+
bctg00000000_np1212	3609773	3609774	3	1	-
bctg00000000_np1212	3609938	3609939	3	1	+
bctg00000000_np1212	3609940	3609941	3	1	-
bctg00000000_np1212	3610005	3610006	1	1	+
bctg00000000_np1212	3610007	3610008	1	1	-
bctg00000000_np1212	3610180	3610181	3	1	+
bctg00000000_np1212	3610182	3610183	4	1	-
bctg00000000_np1212	3610318	3610319	1	1	+
bctg00000000_np1212	3610320	3610321	1	1	-
bctg00000000_np1212	3610834	3610835	2	1	+
bctg00000000_np1212	3610836	3610837	3	1	-
bctg00000000_np1212	3611119	3611120	2	0.5	+
bctg00000000_np1212	3611121	3611122	2	1	-
bctg00000000_np1212	3611486	3611487	2	1	+
bctg00000000_np1212	3611488	3611489	3	1	-
bctg00000000_np1212	3611538	3611539	1	1	+
bctg00000000_np1212	3611540	3611541	3	1	-
bctg00000000_np1212	3611789	3611790	2	1	+
bctg00000000_np1212	3611791	3611792	3	1	-
bctg00000000_np1212	3612019	3612020	2	1	+
bctg00000000_np1212	3612021	3612022	3	1	-
bctg00000000_np1212	3613081	3613082	3	1	+
bctg00000000_np1212	3613083	3613084	2	1	-
bctg00000000_np1212	3613422	3613423	3	1	+
bctg00000000_np1212	3613424	3613425	2	1	-
bctg00000000_np1212	3613554	3613555	2	1	+
bctg00000000_np1212	3613556	3613557	2	1	-
bctg00000000_np1212	3613995	3613996	1	1	+
bctg00000000_np1212	3613997	3613998	2	1	-
bctg00000000_np1212	3614291	3614292	1	1	+
bctg00000000_np1212	3614293	3614294	2	1	-
bctg00000000_np1212	3614767	3614768	1	1	+
bctg00000000_np1212	3615014	3615015	1	1	+
bctg00000000_np1212	3615016	3615017	1	1	-
bctg00000000_np1212	3615370	3615371	1	1	+
bctg00000000_np1212	3615372	3615373	1	1	-
bctg00000000_np1212	3615475	3615476	1	1	+
bctg00000000_np1212	3616179	3616180	1	1	+
bctg00000000_np1212	3616181	3616182	1	1	-
bctg00000000_np1212	3616510	3616511	2	1	+
bctg00000000_np1212	3616512	3616513	1	1	-
bctg00000000_np1212	3616636	3616637	3	0.6667	+
bctg00000000_np1212	3616638	3616639	2	0.5	-
bctg00000000_np1212	3616944	3616945	1	1	+
bctg00000000_np1212	3616946	3616947	2	1	-
bctg00000000_np1212	3617401	3617402	3	1	+
bctg00000000_np1212	3617403	3617404	2	1	-
bctg00000000_np1212	3617840	3617841	1	1	+
bctg00000000_np1212	3617842	3617843	2	1	-
bctg00000000_np1212	3618271	3618272	1	1	+
bctg00000000_np1212	3618273	3618274	3	1	-
bctg00000000_np1212	3618478	3618479	3	1	+
bctg00000000_np1212	3618480	3618481	3	1	-
bctg00000000_np1212	3618775	3618776	1	1	+
bctg00000000_np1212	3618777	3618778	3	1	-
bctg00000000_np1212	3619091	3619092	3	1	+
bctg00000000_np1212	3619093	3619094	3	1	-
bctg00000000_np1212	3619209	3619210	2	1	+
bctg00000000_np1212	3619211	3619212	2	1	-
bctg00000000_np1212	3619362	3619363	3	1	+
bctg00000000_np1212	3619364	3619365	2	1	-
bctg00000000_np1212	3619417	3619418	2	1	+
bctg00000000_np1212	3619419	3619420	2	1	-
bctg00000000_np1212	3621089	3621090	3	1	+
bctg00000000_np1212	3621091	3621092	2	1	-
bctg00000000_np1212	3621650	3621651	4	1	+
bctg00000000_np1212	3621652	3621653	2	1	-
bctg00000000_np1212	3621889	3621890	5	1	+
bctg00000000_np1212	3621891	3621892	2	1	-
bctg00000000_np1212	3622025	3622026	3	0.3333	+
bctg00000000_np1212	3622027	3622028	1	0	-
bctg00000000_np1212	3622117	3622118	4	1	+
bctg00000000_np1212	3622119	3622120	2	1	-
bctg00000000_np1212	3622178	3622179	5	1	+
bctg00000000_np1212	3622180	3622181	2	1	-
bctg00000000_np1212	3622225	3622226	4	0.25	+
bctg00000000_np1212	3622227	3622228	2	1	-
bctg00000000_np1212	3622445	3622446	4	1	+
bctg00000000_np1212	3622447	3622448	2	1	-
bctg00000000_np1212	3622464	3622465	3	1	+
bctg00000000_np1212	3622466	3622467	2	1	-
bctg00000000_np1212	3622820	3622821	4	1	+
bctg00000000_np1212	3622822	3622823	2	1	-
bctg00000000_np1212	3623240	3623241	3	1	+
bctg00000000_np1212	3623242	3623243	2	1	-
bctg00000000_np1212	3623488	3623489	3	1	+
bctg00000000_np1212	3623490	3623491	2	1	-
bctg00000000_np1212	3624361	3624362	2	0	+
bctg00000000_np1212	3624363	3624364	2	1	-
bctg00000000_np1212	3624558	3624559	3	1	+
bctg00000000_np1212	3624560	3624561	2	1	-
bctg00000000_np1212	3625095	3625096	3	1	+
bctg00000000_np1212	3625097	3625098	3	1	-
bctg00000000_np1212	3625206	3625207	3	0.6667	+
bctg00000000_np1212	3625208	3625209	3	1	-
bctg00000000_np1212	3625275	3625276	1	1	+
bctg00000000_np1212	3625277	3625278	2	1	-
bctg00000000_np1212	3625326	3625327	3	1	+
bctg00000000_np1212	3625328	3625329	2	1	-
bctg00000000_np1212	3625371	3625372	3	1	+
bctg00000000_np1212	3625373	3625374	3	1	-
bctg00000000_np1212	3625806	3625807	3	1	+
bctg00000000_np1212	3625808	3625809	4	1	-
bctg00000000_np1212	3627106	3627107	3	1	+
bctg00000000_np1212	3627108	3627109	2	1	-
bctg00000000_np1212	3627137	3627138	3	1	+
bctg00000000_np1212	3627139	3627140	3	1	-
bctg00000000_np1212	3627705	3627706	3	1	+
bctg00000000_np1212	3627707	3627708	2	1	-
bctg00000000_np1212	3628278	3628279	2	0.5	+
bctg00000000_np1212	3628327	3628328	3	0.6667	+
bctg00000000_np1212	3628329	3628330	1	0	-
bctg00000000_np1212	3628560	3628561	2	1	-
bctg00000000_np1212	3629073	3629074	1	1	+
bctg00000000_np1212	3629075	3629076	1	1	-
bctg00000000_np1212	3629463	3629464	1	1	+
bctg00000000_np1212	3629465	3629466	2	1	-
bctg00000000_np1212	3629715	3629716	2	1	+
bctg00000000_np1212	3629717	3629718	1	1	-
bctg00000000_np1212	3630387	3630388	2	1	+
bctg00000000_np1212	3630389	3630390	2	1	-
bctg00000000_np1212	3630751	3630752	2	0.5	+
bctg00000000_np1212	3630753	3630754	2	0.5	-
bctg00000000_np1212	3631107	3631108	2	1	+
bctg00000000_np1212	3631109	3631110	1	1	-
bctg00000000_np1212	3631297	3631298	3	1	+
bctg00000000_np1212	3631299	3631300	2	1	-
bctg00000000_np1212	3631408	3631409	3	1	+
bctg00000000_np1212	3631410	3631411	3	1	-
bctg00000000_np1212	3631417	3631418	2	1	+
bctg00000000_np1212	3631419	3631420	2	1	-
bctg00000000_np1212	3631442	3631443	3	1	+
bctg00000000_np1212	3631444	3631445	2	1	-
bctg00000000_np1212	3631522	3631523	3	1	+
bctg00000000_np1212	3631524	3631525	3	1	-
bctg00000000_np1212	3632473	3632474	2	1	+
bctg00000000_np1212	3632475	3632476	3	1	-
bctg00000000_np1212	3633008	3633009	3	1	+
bctg00000000_np1212	3633010	3633011	2	1	-
bctg00000000_np1212	3633177	3633178	2	1	+
bctg00000000_np1212	3633179	3633180	3	1	-
bctg00000000_np1212	3633573	3633574	3	1	+
bctg00000000_np1212	3633575	3633576	4	1	-
bctg00000000_np1212	3633977	3633978	3	0.6667	+
bctg00000000_np1212	3633979	3633980	2	1	-
bctg00000000_np1212	3634559	3634560	2	1	+
bctg00000000_np1212	3634561	3634562	2	1	-
bctg00000000_np1212	3634574	3634575	3	1	+
bctg00000000_np1212	3634576	3634577	2	0.5	-
bctg00000000_np1212	3635310	3635311	2	0.5	+
bctg00000000_np1212	3635312	3635313	3	1	-
bctg00000000_np1212	3636679	3636680	2	1	+
bctg00000000_np1212	3636681	3636682	3	1	-
bctg00000000_np1212	3637283	3637284	1	1	+
bctg00000000_np1212	3637285	3637286	2	1	-
bctg00000000_np1212	3637621	3637622	2	1	+
bctg00000000_np1212	3637623	3637624	1	1	-
bctg00000000_np1212	3637667	3637668	2	1	+
bctg00000000_np1212	3637669	3637670	2	1	-
bctg00000000_np1212	3638058	3638059	2	1	+
bctg00000000_np1212	3638060	3638061	2	0.5	-
bctg00000000_np1212	3638150	3638151	2	1	+
bctg00000000_np1212	3638152	3638153	3	1	-
bctg00000000_np1212	3639067	3639068	4	1	+
bctg00000000_np1212	3639594	3639595	2	0.5	+
bctg00000000_np1212	3639596	3639597	1	1	-
bctg00000000_np1212	3639679	3639680	3	0.6667	+
bctg00000000_np1212	3639681	3639682	2	0.5	-
bctg00000000_np1212	3639684	3639685	3	1	+
bctg00000000_np1212	3640295	3640296	2	1	+
bctg00000000_np1212	3640297	3640298	1	0	-
bctg00000000_np1212	3640911	3640912	1	1	+
bctg00000000_np1212	3640913	3640914	1	1	-
bctg00000000_np1212	3640925	3640926	2	1	+
bctg00000000_np1212	3640927	3640928	1	1	-
bctg00000000_np1212	3641246	3641247	2	1	+
bctg00000000_np1212	3641248	3641249	1	1	-
bctg00000000_np1212	3641510	3641511	2	1	+
bctg00000000_np1212	3641933	3641934	2	1	+
bctg00000000_np1212	3641935	3641936	2	1	-
bctg00000000_np1212	3642360	3642361	2	0.5	+
bctg00000000_np1212	3642362	3642363	2	1	-
bctg00000000_np1212	3642437	3642438	1	1	+
bctg00000000_np1212	3642439	3642440	2	1	-
bctg00000000_np1212	3642557	3642558	2	1	+
bctg00000000_np1212	3642559	3642560	2	1	-
bctg00000000_np1212	3643063	3643064	2	0.5	+
bctg00000000_np1212	3643065	3643066	1	1	-
bctg00000000_np1212	3643842	3643843	1	1	+
bctg00000000_np1212	3643844	3643845	2	0.5	-
bctg00000000_np1212	3644061	3644062	1	1	+
bctg00000000_np1212	3644063	3644064	1	1	-
bctg00000000_np1212	3644098	3644099	2	0.5	+
bctg00000000_np1212	3644100	3644101	2	1	-
bctg00000000_np1212	3644196	3644197	2	1	+
bctg00000000_np1212	3644198	3644199	2	1	-
bctg00000000_np1212	3644355	3644356	2	0.5	+
bctg00000000_np1212	3644357	3644358	2	1	-
bctg00000000_np1212	3645544	3645545	2	1	+
bctg00000000_np1212	3645546	3645547	2	1	-
bctg00000000_np1212	3645857	3645858	2	1	+
bctg00000000_np1212	3645859	3645860	1	1	-
bctg00000000_np1212	3645890	3645891	2	1	+
bctg00000000_np1212	3645892	3645893	2	1	-
bctg00000000_np1212	3646216	3646217	2	1	+
bctg00000000_np1212	3646218	3646219	1	1	-
bctg00000000_np1212	3646648	3646649	2	1	+
bctg00000000_np1212	3647368	3647369	2	1	+
bctg00000000_np1212	3647370	3647371	1	1	-
bctg00000000_np1212	3647431	3647432	2	1	+
bctg00000000_np1212	3647433	3647434	1	1	-
bctg00000000_np1212	3648817	3648818	2	1	+
bctg00000000_np1212	3648819	3648820	2	1	-
bctg00000000_np1212	3649646	3649647	3	1	+
bctg00000000_np1212	3649850	3649851	2	1	+
bctg00000000_np1212	3649852	3649853	1	1	-
bctg00000000_np1212	3649867	3649868	3	1	+
bctg00000000_np1212	3649886	3649887	3	1	+
bctg00000000_np1212	3649888	3649889	1	1	-
bctg00000000_np1212	3649998	3649999	3	1	+
bctg00000000_np1212	3650000	3650001	1	1	-
bctg00000000_np1212	3650554	3650555	1	1	+
bctg00000000_np1212	3650556	3650557	1	1	-
bctg00000000_np1212	3650644	3650645	1	1	+
bctg00000000_np1212	3650646	3650647	1	1	-
bctg00000000_np1212	3651149	3651150	2	1	+
bctg00000000_np1212	3651151	3651152	1	1	-
bctg00000000_np1212	3651518	3651519	2	1	+
bctg00000000_np1212	3651520	3651521	1	1	-
bctg00000000_np1212	3651557	3651558	2	1	+
bctg00000000_np1212	3651559	3651560	1	1	-
bctg00000000_np1212	3651809	3651810	2	1	+
bctg00000000_np1212	3651811	3651812	1	1	-
bctg00000000_np1212	3652022	3652023	1	1	+
bctg00000000_np1212	3652024	3652025	1	1	-
bctg00000000_np1212	3652587	3652588	1	1	+
bctg00000000_np1212	3652589	3652590	1	1	-
bctg00000000_np1212	3653081	3653082	1	1	+
bctg00000000_np1212	3654598	3654599	1	1	+
bctg00000000_np1212	3654626	3654627	1	1	+
bctg00000000_np1212	3654637	3654638	2	1	+
bctg00000000_np1212	3654655	3654656	2	1	+
bctg00000000_np1212	3654711	3654712	2	1	+
bctg00000000_np1212	3654852	3654853	2	1	+
bctg00000000_np1212	3654866	3654867	1	1	+
bctg00000000_np1212	3655084	3655085	1	1	+
bctg00000000_np1212	3655589	3655590	2	1	+
bctg00000000_np1212	3655808	3655809	3	1	+
bctg00000000_np1212	3655927	3655928	3	1	+
bctg00000000_np1212	3656484	3656485	1	1	+
bctg00000000_np1212	3656486	3656487	1	1	-
bctg00000000_np1212	3657502	3657503	2	1	+
bctg00000000_np1212	3657871	3657872	2	1	+
bctg00000000_np1212	3658279	3658280	1	0	+
